"","AGE","AVPREARN","BENEPAID","BENPDBYE","BENYRBEG","BLACK","BONELIGB","CLAIMDT","CONTROL","DEPALLOW","ELIG2","EXSTBEN1","EXSTBENY","HIE","HISPANIC","JSIE","L1QWAGES","L2QWAGES","L3QWAGES","L4QWAGES","LAGREE","MALE","MBASR","NATVAMER","NOHSUB","NOHSUB1","OTHERACE","POSPEARN","POSQEARN","PREPEARN","REFILEDT","REFILEIN","REHIRE11","REHIREDT","REHIREIN","RHIREARN","SRBEN1","SRBENYR","VCHPAID","WGETOT1","WGETOT2","WGETOT3","WGETOT4","WGETOT5","WGETOT6","WHITE","WKBENEFT","WKPAID","WKSPDBYE"
"7111",36,10904,3762,6945,8983,0,0,8983,0,48,1,0,1,1,0,0,10999,10768,10443,11407,1,1,5434,0,0,0,0,928,928,11037,9123,1,0,9116,1,0,3762,5434,0,11037,6238,0,928,3662,5257,1,161,18,34
"7112",35,1026,0,0,9004,0,1,9004,0,0,1,0,0,1,0,0,792,66,1688,1560,1,0,1560,0,0,0,0,1172,1172,1001,NA,0,1,9011,1,1,0,0,0,1001,1161,1172,1442,1496,1545,1,60,0,0
"7113",33,1811,5016,5016,9020,0,0,9018,0,31,1,1,1,1,0,0,0,2076,1808,3362,1,0,3432,0,0,0,0,344,344,315,NA,0,0,NA,0,0,3432,3432,0,315,74,0,0,0,344,1,101,38,38
"7114",31,2964,380,380,8990,0,1,8990,0,44,1,0,0,1,0,0,229,4050,3816,3763,0,1,4940,0,0,0,0,4681,4681,0,NA,0,1,9013,1,1,380,380,0,0,0,4681,5512,5591,12197,1,146,2,2
"7115",35,2747,7182,7182,9018,0,0,9018,0,44,1,1,1,1,0,0,444,3969,2695,3879,0,1,4914,0,0,0,0,616,616,2538,NA,0,0,NA,0,0,4914,4914,0,2538,2411,0,0,0,616,1,145,38,38
"7116",35,3502,3135,5434,9011,0,0,9011,0,48,1,0,1,1,0,0,4207,6059,2000,1743,0,1,5434,0,0,0,0,2510,0,4544,9228,1,0,9126,1,0,3135,5434,0,4544,3186,2510,0,0,0,1,161,15,26
"7117",33,4876,5434,5434,9074,0,0,9074,0,48,1,1,1,0,0,1,4784,4784,4784,5152,0,1,5434,0,0,0,0,0,0,4784,NA,0,0,NA,0,0,5434,5434,0,4784,4784,1840,0,0,0,1,161,26,26
"7118",27,2705,3102,3102,9004,0,0,9004,0,33,1,0,0,0,0,1,2506,2897,2949,2469,1,0,3666,0,0,0,0,1087,1727,1242,NA,0,0,NA,0,0,3102,3102,0,1242,751,0,1087,1727,1424,1,108,22,22
"7119",35,2794,1695,2938,9032,0,0,9032,0,0,1,0,1,1,0,0,2562,3093,2988,2534,1,0,2938,0,0,0,0,1334,0,3168,9193,1,0,9160,1,0,1695,2938,0,3168,4447,0,1334,0,0,1,113,15,26
"7120",34,1818,6346,6346,9011,0,0,9011,0,39,1,1,1,0,0,1,0,3511,3418,345,1,1,4342,0,0,0,0,0,0,4280,NA,0,0,NA,0,0,4342,4342,0,4280,1273,0,0,0,0,1,128,38,38
"7121",34,3518,0,0,8990,1,0,8990,0,0,1,0,0,1,0,0,654,3995,4216,5205,NA,1,4186,0,0,0,0,3823,3823,2403,9060,1,1,9004,1,1,0,0,0,2403,3118,3823,3982,1633,0,0,161,0,0
"7122",34,2292,3640,3640,8976,0,0,8976,0,0,1,1,1,0,0,1,0,1614,3413,4140,1,1,3640,0,0,0,0,0,0,2030,NA,0,0,NA,0,0,3640,3640,0,2030,0,0,0,0,0,1,140,26,26
"7123",33,1975,3744,3744,9018,1,0,9018,0,0,1,1,1,0,0,1,0,112,1568,6218,1,1,3744,0,0,0,0,4704,4704,7112,NA,0,0,NA,0,0,3744,3744,0,7112,4260,0,0,4704,6003,0,144,26,26
"7124",32,3240,4316,4316,9053,1,0,9053,0,39,1,1,1,0,0,1,3710,3159,3085,3004,1,1,4316,0,0,0,0,0,0,2929,NA,0,0,NA,0,0,4316,4316,0,3710,2929,480,0,0,0,0,127,26,26
"7125",31,529,204,1071,8997,1,1,9016,0,0,1,0,0,1,0,0,0,0,731,1385,1,1,1326,0,0,0,0,6202,2935,0,9165,1,1,9044,1,1,204,1071,0,0,0,6202,2935,3973,0,0,51,4,21
"7126",35,5531,4807,4807,9004,0,0,9004,1,48,1,0,0,0,0,0,4859,5685,6177,5401,NA,1,5434,0,0,0,0,2261,4379,5118,NA,0,0,NA,0,0,4807,4807,0,5118,4058,0,2261,4379,4679,1,161,23,23
"7127",31,1219,2660,2660,8990,1,0,8990,1,0,1,1,1,0,0,0,160,2236,1520,960,NA,1,1820,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,1820,1820,0,NA,NA,NA,NA,NA,NA,0,70,38,38
"7128",33,7280,3703,3703,9074,0,0,9074,0,0,1,0,0,0,0,1,6780,6780,6780,8780,NA,0,4186,0,0,0,0,3777,0,6780,NA,0,0,9243,1,0,3703,3703,0,6780,6780,12691,0,3777,0,1,161,23,23
"7129",32,680,335,335,9053,0,1,9053,0,16,1,0,0,1,0,0,0,0,2040,680,1,0,1742,0,0,0,0,2173,2173,2040,NA,0,1,9096,1,1,335,335,0,2040,2040,1060,2173,3073,3364,1,51,5,5
"7130",35,12582,5434,5434,9004,0,0,9004,0,48,1,1,1,1,0,0,15373,9300,16354,9300,1,1,5434,0,0,0,0,8084,11262,9300,NA,0,0,NA,0,0,5434,5434,0,9300,15379,0,8084,11262,9403,1,161,26,26
"7131",35,2455,4750,4750,9018,1,0,9018,0,0,1,1,1,0,0,1,0,3445,3298,3079,1,1,3250,0,0,0,0,0,0,5259,NA,0,0,NA,0,0,3250,3250,0,5259,2433,0,0,0,0,0,125,38,38
"7132",29,806,1872,1872,9018,1,0,9018,0,17,1,1,1,0,0,1,0,300,1957,969,1,1,1872,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,1872,1872,0,NA,NA,NA,NA,NA,NA,0,55,26,26
"7133",32,1929,4836,4836,9053,1,0,9053,0,43,1,1,1,1,0,0,0,0,6322,1393,1,1,4836,0,0,0,0,5221,11675,0,NA,0,0,NA,0,0,4836,4836,0,0,0,1188,0,5221,11675,0,143,26,26
"7134",32,1578,456,1368,9025,1,1,9025,1,35,1,0,0,0,0,0,0,0,3642,2669,NA,1,3952,0,0,0,0,1338,290,4193,9193,1,1,9054,1,1,456,1368,0,4193,4261,1338,290,4143,3343,0,117,3,9
"7135",32,2254,2620,2620,9004,0,0,9004,1,0,1,0,0,0,0,0,2893,2577,1408,2138,NA,0,2626,0,0,0,0,4673,4673,2390,9151,1,0,9216,1,0,2620,2620,0,2390,1923,0,0,4673,3703,1,101,20,20
"7136",30,8792,0,0,9046,1,0,9046,0,48,1,0,0,1,0,0,9349,8273,8407,9140,1,1,5434,0,0,0,0,0,0,6613,NA,0,1,9053,1,0,0,0,0,9349,6613,0,0,0,0,0,161,0,0
"7137",33,431,793,1403,9018,1,0,9018,0,10,1,0,0,0,0,1,0,0,571,1155,1,0,1586,0,0,0,0,2253,2337,4362,9158,1,0,9116,1,0,793,1403,0,4362,6213,2253,2337,5487,2387,0,51,13,23
"7138",26,859,2184,2184,9039,1,0,9039,0,20,1,1,1,0,0,1,0,0,1786,1650,0,0,2184,0,0,0,0,3076,3076,2093,9403,1,0,NA,0,0,2184,2184,0,2093,4657,0,0,3076,1880,0,64,26,26
"7139",42,3111,1204,1204,9004,1,0,9004,1,40,1,0,0,0,0,0,2389,3694,3456,2906,NA,0,4472,0,0,0,0,2753,0,829,NA,0,1,9293,1,0,1204,1204,0,829,404,0,0,0,2753,0,132,7,7
"7140",39,2872,5396,5396,8983,1,0,8983,0,33,1,1,1,1,0,0,2909,2760,2980,2840,1,0,3692,0,0,0,0,0,0,2951,NA,0,0,NA,0,0,3692,3692,0,2951,1589,0,0,0,0,0,109,38,38
"7141",31,2512,0,0,9004,1,1,9004,0,30,1,0,0,0,0,1,2586,2645,2671,2148,NA,0,3328,0,0,0,0,2883,2883,2653,NA,0,1,9013,1,1,0,0,0,2653,2046,2883,2768,2901,2903,0,98,0,0
"7142",32,2670,6552,6552,8985,1,0,9008,0,42,1,1,1,1,0,0,1468,1676,3807,3730,0,1,4732,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,4732,4732,0,NA,NA,NA,NA,NA,NA,0,140,36,36
"7143",34,4527,6118,6118,9011,0,0,9011,0,0,1,1,1,1,0,0,4133,4824,5020,4130,0,1,4186,0,0,0,0,396,245,4845,NA,0,0,NA,0,0,4186,4186,0,4845,3086,0,0,396,245,1,161,39,39
"7144",33,4307,6118,6118,9018,0,0,9018,1,0,1,1,1,0,0,0,3602,6012,3484,4128,NA,0,4186,0,0,0,0,0,0,4309,NA,0,0,NA,0,0,4186,4186,0,4309,3504,0,0,0,0,1,161,38,38
"7145",33,2550,4347,4347,9014,0,0,9042,0,44,1,0,0,1,0,0,0,3978,2385,3837,1,1,4914,0,0,0,0,0,0,2412,NA,0,0,NA,0,0,4347,4347,0,4998,2412,0,0,0,0,1,145,23,23
"7146",21,1343,900,900,9060,0,0,9060,0,0,1,0,0,0,0,1,957,1160,1394,1860,1,0,1560,0,0,0,0,856,3475,1009,NA,0,0,9179,1,0,900,900,0,957,1009,75,856,3475,3330,1,60,15,15
"7147",31,4619,5434,5434,9081,0,0,9081,0,0,1,1,1,1,0,0,5220,4200,4458,4599,0,0,4186,0,0,0,0,2692,0,6897,9081,1,0,9166,1,0,4186,4186,0,5220,6897,3730,2692,3923,0,1,161,26,26
"7148",30,1963,705,3243,8990,0,1,8990,1,33,1,0,0,0,0,0,0,2925,2925,2000,NA,0,3666,0,0,0,0,3105,3105,2925,9214,1,1,9033,1,1,705,3243,0,2925,675,3105,3014,0,0,1,108,5,23
"7149",31,5655,4186,4186,9039,0,0,9039,0,0,1,1,1,0,0,1,4923,4553,7058,6087,1,0,4186,0,0,0,0,50,150,5875,NA,0,0,NA,0,0,4186,4186,0,5875,4981,50,0,150,0,1,161,26,26
"7150",31,1677,430,430,8983,0,1,8983,0,20,1,0,0,1,1,0,1664,1596,1554,1893,0,0,2236,0,0,0,0,2785,2785,1656,NA,0,1,9026,1,1,430,430,0,1656,950,2785,2350,2833,2505,0,66,5,5
"7151",44,1636,3382,3382,9004,0,0,9004,1,21,1,1,1,0,0,0,1299,1571,1861,1813,NA,0,2314,0,0,0,0,0,0,1595,NA,0,0,NA,0,0,2314,2314,0,1595,484,0,0,0,0,1,68,38,38
"7152",31,4300,7106,7106,9011,0,0,9011,0,48,1,1,1,0,1,1,5200,5200,5200,1600,1,1,5434,0,0,0,0,804,0,4960,9191,1,0,NA,0,0,5434,5434,0,4960,3480,804,0,0,0,0,161,34,34
"7153",30,478,1560,1560,9040,1,0,9039,1,9,1,1,1,0,0,0,0,651,828,435,NA,0,1560,0,0,0,0,249,5360,651,NA,0,0,NA,0,0,1560,1560,0,651,0,0,249,5360,4954,0,51,26,26
"7154",25,2757,3190,3190,9067,0,0,9067,1,0,1,0,0,0,0,0,0,3916,3910,3203,NA,1,3770,0,0,0,0,0,0,3682,9123,1,0,9265,1,0,3190,3190,0,3916,3682,1662,0,0,0,1,145,22,22
"7155",36,8577,5434,5434,9004,0,0,9004,0,48,1,1,1,1,1,0,8298,9090,7632,9287,1,1,5434,0,0,0,0,4004,4004,9378,9026,1,0,NA,0,0,5434,5434,0,9378,6192,0,0,4004,9284,0,161,26,26
"7156",24,2763,0,0,9074,1,1,9074,1,0,1,0,0,0,0,0,2644,2988,2796,2624,NA,0,2782,0,0,0,0,3102,0,3054,NA,0,1,9081,1,1,0,0,0,2644,3054,2163,0,3102,2621,0,107,0,0
"7157",30,4341,805,2254,9046,0,0,9046,1,0,1,0,0,0,0,0,4490,3946,4776,4153,NA,1,4186,0,0,0,0,3305,3305,3750,9179,1,1,9089,1,1,805,2254,0,4490,3750,2726,3305,2602,4442,1,161,5,14
"7158",31,659,357,561,8990,0,1,8990,0,0,1,0,0,0,0,1,0,296,650,1690,1,0,1326,0,1,1,0,2124,2124,1281,9179,1,1,9047,1,1,357,561,1,1281,0,2124,1746,1870,1685,1,51,7,11
"7159",29,4702,5796,5796,8997,0,0,8997,0,0,1,1,1,0,0,1,6152,4341,4207,4107,1,0,4186,0,0,0,0,4752,0,4752,NA,0,0,NA,0,0,4186,4186,0,4752,4752,4752,4021,0,0,1,161,36,36
"7160",28,2255,2912,2912,9039,0,0,9039,0,26,1,1,1,0,0,1,2223,2160,2400,2235,0,0,2912,0,0,0,0,36,0,2286,NA,0,0,NA,0,0,2912,2912,0,2286,1977,36,0,0,0,1,86,26,26
"7161",45,7574,644,4186,9032,0,0,9032,0,0,1,0,1,1,0,0,6927,7946,7880,7542,0,1,4186,0,0,0,0,9706,0,7885,9102,1,1,9071,1,1,644,4186,0,7885,7965,9706,0,1242,3151,1,161,4,26
"7162",49,3044,0,0,9032,0,1,9032,0,37,1,0,0,0,0,1,2893,3291,2673,3320,1,0,4134,0,0,0,0,1537,0,1503,NA,0,1,9056,1,1,0,0,0,1503,1542,0,1537,833,53,1,122,0,0
"7163",28,4519,773,773,8997,0,1,8997,0,0,1,0,0,1,0,0,4620,4756,4350,4350,0,0,4186,0,0,0,0,3462,3462,7108,NA,0,1,9040,1,1,773,773,0,7108,0,3462,5837,4125,4125,1,161,5,5
"7164",26,2450,3720,3720,9018,0,0,9018,1,0,1,1,1,0,0,0,3410,3089,1173,2129,NA,1,3120,0,0,0,0,0,0,3991,NA,0,0,NA,0,0,3120,3120,0,3991,3796,0,0,0,0,1,120,31,31
"7165",30,3164,322,322,9004,0,1,9004,0,0,1,0,0,1,0,0,0,5454,3600,3600,1,0,4186,0,0,0,0,3000,3000,3600,NA,0,1,9026,1,1,322,322,0,3600,9534,3000,4500,4500,4902,1,161,2,2
"7166",28,2500,3146,3146,9004,1,0,9004,0,28,1,1,1,0,0,1,2500,2500,2500,2500,1,0,3146,0,0,0,0,2500,0,0,NA,0,0,NA,0,0,3146,3146,0,0,0,0,2500,0,0,0,93,26,26
"7167",26,9837,1946,1946,9046,0,0,9046,0,0,1,0,0,0,0,1,12563,12536,8743,5507,1,1,4186,0,0,0,0,7150,0,0,9172,1,1,9230,1,0,1946,1946,0,12563,0,215,0,7150,7292,1,161,10,10
"7168",28,5391,5796,5796,8976,0,0,8976,1,0,1,1,1,0,0,0,5475,5675,5375,5040,NA,0,4186,0,0,0,0,5625,5287,4875,NA,0,0,NA,0,0,4186,4186,0,4875,2250,0,0,5625,5287,1,161,36,36
"7169",29,5816,0,0,8983,0,1,8983,0,0,1,0,0,1,0,0,5258,6721,5350,5934,1,1,4186,0,0,0,0,5469,5469,5869,NA,0,1,9013,1,1,0,0,0,5869,9765,5469,6361,5709,6778,1,161,0,0
"7170",27,776,1600,1600,9018,1,0,9018,1,13,1,0,0,0,0,0,762,246,576,1518,NA,0,1664,0,0,0,0,1156,1997,976,NA,0,0,NA,0,0,1600,1600,0,976,806,0,1156,1997,1936,0,51,25,25
"7171",29,5189,1672,1672,9041,0,1,9039,1,48,1,0,0,0,0,0,5383,5188,5388,4798,NA,1,5434,0,0,0,0,1261,4200,5383,NA,0,1,9103,1,1,1672,1672,0,5383,1794,1261,4200,4541,5250,1,161,8,8
"7172",27,1489,4750,4750,8990,0,0,8990,0,29,1,1,1,0,0,1,0,2641,2547,769,1,0,3250,0,0,0,0,880,3226,2932,NA,0,0,NA,0,0,3250,3250,0,2932,1455,0,0,880,3226,1,96,38,38
"7173",24,4470,1610,1610,9053,0,0,9053,1,0,1,0,0,0,0,0,4887,4158,4512,4322,NA,0,4186,0,0,0,0,4812,4812,4119,NA,0,1,9133,1,0,1610,1610,0,4887,4119,0,4812,4849,5826,1,161,10,10
"7174",26,2501,4472,4472,9004,1,0,9004,0,40,1,1,1,0,0,1,0,2918,3569,3518,1,0,4472,0,0,0,0,2464,4128,2847,NA,0,0,NA,0,0,4472,4472,0,2847,449,0,2464,4128,4329,0,132,26,26
"7175",28,5933,2717,2717,9074,0,0,9074,0,48,1,0,0,0,0,1,5987,6143,5647,5953,0,1,5434,0,0,0,0,2925,3577,6063,NA,0,0,9174,1,0,2717,2717,0,5987,6063,2532,2925,3577,1380,1,161,13,13
"7176",24,405,1938,1938,8990,1,0,8990,0,0,1,1,1,1,0,0,648,689,178,107,1,1,1326,0,0,0,0,36,0,408,NA,0,0,NA,0,0,1326,1326,0,408,152,36,0,0,0,0,51,38,38
"7177",24,4011,3952,3952,9060,0,0,9060,1,0,1,1,1,0,0,0,3951,4233,3987,3875,NA,0,3952,0,0,0,0,1425,2530,3826,NA,0,0,NA,0,0,3952,3952,0,3951,3826,500,0,1425,2530,1,152,26,26
"7178",26,3777,5700,5700,9032,0,0,9032,1,0,1,1,1,0,0,0,3606,4182,3894,3426,NA,0,3900,0,0,0,0,266,0,4631,NA,0,0,NA,0,0,3900,3900,0,4631,4814,0,0,266,0,1,150,38,38
"7179",21,2763,2772,2772,9040,0,0,9039,0,36,1,0,0,1,0,0,3511,2163,2864,2515,1,1,4004,0,0,0,0,292,2953,3511,NA,0,0,9173,1,0,2772,2772,0,3511,3705,292,1472,2953,3208,1,118,18,18
"7180",28,4615,418,418,9046,0,0,9046,0,48,1,0,0,0,0,1,7954,3855,3165,3487,1,1,5434,0,0,0,0,8024,8024,8041,9088,1,1,9068,1,1,418,418,0,7954,8041,5144,8024,7246,8110,1,161,2,2
"7181",28,1175,2210,2210,9040,0,0,9039,0,0,1,1,1,0,0,1,0,2854,1734,114,1,1,2210,0,0,0,0,256,256,2854,NA,0,0,NA,0,0,2210,2210,0,2854,0,0,0,256,0,1,85,26,26
"7182",26,2470,600,2760,9025,1,1,9025,0,28,1,0,0,0,0,1,2470,2470,2470,2470,1,1,3120,0,0,0,0,2681,2190,2470,9256,1,1,9067,1,1,600,2760,0,2470,2470,2681,2190,0,0,0,92,5,23
"7183",24,3090,4788,4788,9004,1,0,9004,1,0,1,1,1,0,0,0,2927,3641,2642,3149,NA,1,3276,0,0,0,0,0,0,2676,NA,0,0,NA,0,0,3276,3276,0,2676,2822,0,0,0,0,0,126,38,38
"7184",25,3231,690,690,9053,1,1,9053,1,0,1,0,0,0,0,0,3560,2851,3874,2639,NA,0,3588,0,0,0,0,3044,3044,2946,NA,0,1,9097,1,1,690,690,0,3560,2946,1970,3044,3346,3081,0,138,5,5
"7185",25,2041,435,435,9025,1,1,9025,1,34,1,0,0,0,0,0,3005,3000,777,1384,NA,0,3770,0,0,0,0,3021,3625,3012,NA,0,1,9056,1,1,435,435,0,3012,3338,3021,3625,7948,3625,0,111,3,3
"7186",29,1625,624,624,9032,1,0,9032,0,18,1,0,0,0,0,1,1625,1625,1625,1625,1,1,2028,0,0,0,0,218,0,1625,9137,1,1,9181,1,0,624,624,0,1625,1500,0,0,218,104,0,60,8,8
"7187",24,1607,2484,2484,9018,1,0,9018,0,0,1,1,1,0,0,1,0,2896,2040,1491,1,0,2392,0,0,0,0,80,0,2137,NA,0,0,NA,0,0,2392,2392,0,2137,2139,80,0,0,0,0,92,27,27
"7188",24,1419,2204,2204,9018,1,0,9018,1,0,1,1,1,0,0,0,1412,1635,1141,1489,NA,1,1508,0,0,0,0,0,0,1370,NA,0,0,NA,0,0,1508,1508,0,1370,52,0,0,0,0,0,58,38,38
"7189",25,2359,1932,1932,9081,1,0,9081,0,0,1,0,0,1,0,0,0,4181,669,4585,0,0,4186,0,0,0,0,0,0,4157,9431,1,0,9173,1,0,1932,1932,0,0,4157,2144,0,0,0,0,161,12,12
"7190",22,435,1938,1938,8990,1,0,8990,0,0,1,1,1,0,0,1,0,69,951,721,1,1,1326,0,0,0,0,744,744,0,NA,0,0,NA,0,0,1326,1326,0,0,0,0,0,0,744,0,51,38,38
"7191",26,1217,3040,3040,8983,1,0,8983,0,0,1,1,1,1,0,0,2057,282,257,2269,1,1,2080,0,0,0,0,392,1598,1099,NA,0,0,NA,0,0,2080,2080,0,1099,84,392,0,558,1598,0,80,38,38
"7192",20,743,1330,1330,9046,0,0,9046,1,0,1,0,0,0,0,0,0,1388,153,1432,NA,0,1352,0,0,0,0,1338,1338,2021,9410,1,0,9230,1,0,1330,1330,0,1388,2021,280,0,1338,1652,1,52,25,25
"7193",28,2243,4332,4332,8990,1,0,8990,0,27,1,1,1,1,0,0,2359,2340,2161,2114,1,1,2964,0,0,0,0,264,0,1879,NA,0,0,NA,0,0,2964,2964,0,1879,1528,0,0,264,0,0,87,38,38
"7194",27,2639,3876,3876,8976,1,0,8976,1,0,1,1,1,0,0,0,2431,2644,2612,2866,NA,0,2652,0,0,0,0,0,0,2404,NA,0,0,NA,0,0,2652,2652,0,2404,939,0,0,0,0,0,102,38,38
"7195",26,4051,5434,5434,9046,0,0,9046,0,48,1,1,1,0,1,1,4599,4281,3825,3497,0,0,5434,0,0,0,0,0,0,4348,9112,1,0,NA,0,0,5434,5434,0,4599,4348,550,0,0,0,0,161,26,26
"7196",25,2375,2314,2314,9025,1,0,9025,0,0,1,1,1,1,0,0,2394,2394,2396,2315,0,0,2314,0,0,0,0,417,3001,2394,NA,0,0,NA,0,0,2314,2314,0,2394,2083,417,2501,3001,2500,0,89,26,26
"7197",23,3153,119,119,8976,0,1,8976,0,0,1,0,0,0,0,1,3210,3210,3164,3029,1,0,3094,0,0,0,0,3150,3150,3220,NA,0,1,8993,1,1,119,119,0,3220,2704,3150,3850,3315,4697,1,119,1,1
"7198",26,410,1938,1938,8997,1,0,8997,1,0,1,1,1,0,0,0,0,625,658,356,NA,0,1326,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,1326,1326,0,NA,NA,NA,NA,NA,NA,0,51,38,38
"7199",25,3610,4344,4344,9067,1,0,9067,0,42,1,0,0,0,0,1,3943,3364,3575,3560,1,0,4706,0,0,0,0,2474,0,3671,NA,0,0,NA,0,0,4344,4344,0,3943,3671,3572,0,2474,0,0,139,24,24
"7200",27,2680,3553,3553,9064,0,0,9060,0,48,1,0,0,1,0,0,4969,1027,509,4216,0,1,5434,0,0,0,0,2489,5633,5985,9417,1,0,9187,1,0,3553,3553,0,4969,5985,1951,2489,5633,5726,1,161,17,17
"7201",26,2231,1974,1974,9004,1,0,9004,0,0,1,0,0,0,0,1,2024,2371,1842,2685,1,0,2444,0,0,0,0,35,0,2829,NA,0,0,9174,1,0,1974,1974,0,2829,1415,35,0,0,0,0,94,21,21
"7202",24,2342,1972,1972,9039,1,0,9039,0,27,1,0,0,1,0,0,2216,2414,2341,2396,0,0,3016,0,0,0,0,746,3028,2435,NA,0,0,9167,1,0,1972,1972,0,2435,2657,746,2521,3028,2774,0,89,17,17
"7203",27,2252,3224,3224,9046,0,0,9046,0,0,1,1,1,1,0,0,0,3425,3250,2332,1,0,3224,0,0,0,0,2894,3532,3411,NA,0,0,NA,0,0,3224,3224,0,3425,3411,812,0,2894,3532,1,124,26,26
"7204",25,931,2340,2340,9040,1,0,9039,1,21,1,1,1,0,0,0,0,0,2034,1691,NA,1,2340,0,0,0,0,1629,0,2034,NA,0,0,NA,0,0,2340,2340,0,2034,1359,0,0,0,1629,0,69,26,26
"7205",51,5175,5434,5434,9060,0,0,9060,1,48,1,1,1,0,0,0,5891,4943,4826,5037,NA,1,5434,0,0,0,0,230,1160,4638,9466,1,0,NA,0,0,5434,5434,0,5891,4638,1367,0,230,1160,1,161,26,26
"7206",26,3875,483,483,9011,0,1,9011,1,0,1,0,0,0,0,0,3611,4245,4456,3190,NA,0,4186,0,0,0,0,3134,3134,3561,NA,0,1,9041,1,1,483,483,0,3561,3827,3134,3739,4037,2823,1,161,3,3
"7207",24,1120,64,64,8983,0,1,8983,0,0,1,0,0,1,0,0,2070,532,479,1398,1,1,1664,0,1,1,0,2219,2219,2731,NA,0,1,8998,1,1,64,64,0,2731,2023,2219,2122,3536,2656,1,64,1,1
"7208",22,2494,1034,1034,9053,0,0,9053,0,0,1,0,0,1,0,0,2509,2458,2472,2538,0,0,2444,0,0,0,0,2571,2571,2375,9452,1,0,9468,1,0,1034,1034,0,2509,2375,1082,2571,2700,2790,1,94,11,11
"7209",21,2995,3172,3172,9060,1,0,9060,0,0,1,1,1,0,0,1,2479,3197,2898,3407,1,1,3172,0,0,0,0,2056,2056,2829,NA,0,0,NA,0,0,3172,3172,0,2479,2829,239,0,0,2056,0,122,26,26
"7210",22,2597,540,2808,9018,1,0,9018,1,0,1,0,1,0,0,0,3144,2283,2664,2295,NA,0,2808,0,0,0,0,1336,1198,3141,9109,1,1,9060,1,1,540,2808,0,3141,3007,1336,1198,933,321,0,108,5,26
"7211",26,3190,5966,5966,9004,0,0,9004,0,0,1,1,1,0,0,1,0,4259,4250,4250,1,0,4082,0,0,0,0,0,0,658,NA,0,0,NA,0,0,4082,4082,0,658,564,0,0,0,0,1,157,38,38
"7212",26,1314,1674,1674,9018,0,0,9018,1,0,1,1,1,0,0,0,978,1495,1368,1413,NA,1,1404,0,0,0,0,2008,2526,1335,NA,0,0,NA,0,0,1404,1404,0,1335,1143,0,0,2008,2526,1,54,31,31
"7213",26,2651,0,6479,8978,1,0,8987,0,48,1,0,1,0,0,1,1096,755,3342,5409,NA,1,5434,0,0,0,0,432,432,0,9011,1,1,8985,1,1,0,5434,0,0,1685,432,431,5262,5091,0,161,0,31
"7214",27,4538,0,0,9081,0,1,9081,1,0,1,0,0,0,0,0,4355,4355,4680,4762,NA,1,4186,0,0,0,0,3336,3336,4355,NA,0,1,9088,1,1,0,0,0,4355,4355,3015,3336,5963,5419,1,161,0,0
"7215",26,4919,6118,6118,9011,0,0,9011,1,0,1,1,1,0,0,0,5727,3987,4891,5072,NA,1,4186,0,0,0,0,0,0,4416,NA,0,0,NA,0,0,4186,4186,0,4416,3770,0,0,0,0,1,161,38,38
"7216",28,5593,3344,3344,9046,0,0,9046,0,48,1,0,0,0,0,1,5756,5083,5744,5788,1,1,5434,0,0,0,0,1312,3443,5463,NA,0,0,9167,1,0,3344,3344,0,5756,5463,803,1312,3443,5112,1,161,16,16
"7217",23,4039,1672,1672,9060,0,1,9060,0,48,1,0,0,1,0,0,4179,5033,3793,3152,1,1,5434,0,1,1,0,3535,3535,6923,NA,0,1,9124,1,1,1672,1672,0,4179,6923,3065,3535,5018,4435,1,161,8,8
"7218",23,3205,131,131,8983,0,1,8983,0,0,1,0,0,1,0,0,2795,2961,3989,3074,1,0,3406,0,1,1,0,6264,6264,3748,NA,0,1,8998,1,1,131,131,1,3748,2575,6264,7098,5563,5429,1,131,1,1
"7219",28,653,2228,2228,9011,0,0,9011,0,15,1,1,1,1,0,0,0,0,1102,1510,NA,1,1716,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,1716,1716,0,NA,NA,NA,NA,NA,NA,1,51,34,34
"7220",26,2183,620,620,9025,0,1,9025,1,0,1,0,0,0,0,0,3935,2757,843,1198,NA,0,3224,0,0,0,0,1696,4153,1935,NA,0,1,9083,1,1,620,620,0,1935,2282,1696,4153,4578,4709,1,124,5,5
"7221",21,1756,1725,1725,9067,0,0,9067,0,0,1,0,0,1,0,0,1753,1800,1884,1588,1,1,1794,0,0,0,0,1845,2118,2108,NA,0,0,9251,1,0,1725,1725,0,1753,2108,1020,0,1845,2118,1,69,25,25
"7222",24,1246,2736,2736,8983,1,0,8983,0,0,1,1,1,1,0,0,0,2162,1104,1718,1,1,1872,0,0,0,0,17,0,1365,NA,0,0,NA,0,0,1872,1872,0,1365,0,0,0,17,0,0,72,38,38
"7223",23,2364,2730,2730,9004,1,0,9004,0,0,1,1,1,0,0,1,2664,1131,2965,2695,1,0,2730,0,0,0,0,0,0,2392,9039,1,0,NA,0,0,2730,2730,0,2392,2230,0,0,0,0,0,105,26,26
