"","AGE","AVPREARN","BONELIGB","CLAIMDT","DEPALLOW","ELIG2","L1QWAGES","L2QWAGES","L3QWAGES","L4QWAGES","MALE","MBASR","NOHSUB","NOHSUB1","POSPEARN","POSQEARN","PREPEARN","SRBEN1","SRBENYR","WGETOT1","WGETOT2","WGETOT3","WGETOT4","WGETOT5","WGETOT6","Z_HIE","Z_JSIE","A_HIE","A_JSIE","time_r","status_r","RACE"
"10671",42,2031,0,9018,45,1,0,0,5538,2585,0,5070,0,0,5189,5539,6462,3900,3900,6462,5937,0,5189,5539,5834,1,0,1,0,182,0,"Black"
"10672",38,2875,1,8983,35,1,3121,3032,2694,2655,1,3874,0,0,2526,2526,2728,0,0,2728,2373,2526,1491,1940,1996,0,0,0,0,7,1,"Black"
"10673",40,5280,0,8976,0,1,5196,5216,5433,5275,0,4186,0,0,1176,1176,5253,4186,4186,5253,5664,0,0,0,1176,1,0,1,0,182,0,"Black"
"10674",38,4281,0,9018,0,1,4646,5109,4467,2902,1,4186,0,0,0,0,5443,4186,4186,5443,2819,0,0,0,0,0,0,0,0,182,0,"Black"
"10675",40,3872,0,9032,44,1,3914,3903,3997,3673,0,4940,0,0,335,0,3831,4940,4940,3831,4936,335,56,0,2806,1,0,0,0,182,0,"Black"
"10676",35,5658,0,9046,48,1,9349,8142,4351,789,0,5434,0,0,2741,2417,8467,3762,5434,9349,8467,1008,2741,2417,0,0,0,0,0,134,1,"Black"
"10677",33,8592,0,8976,48,1,9265,9438,8919,6744,1,5434,0,0,5196,2914,8116,5225,5434,8116,4908,0,5196,2914,4638,0,0,0,0,182,0,"Black"
"10678",32,6449,0,8990,48,1,6203,6922,6263,6409,0,5434,0,0,3120,5200,13844,5434,5434,13844,494,0,3120,7280,5200,0,0,0,0,182,0,"Black"
"10679",31,7783,0,9081,48,1,0,14517,9687,6926,1,5434,0,0,0,0,12500,3553,3553,14517,12500,12545,0,0,0,0,1,0,0,128,1,"White"
"10680",31,2700,0,9004,46,1,0,4168,4027,2604,0,5148,0,0,0,0,4080,5148,5148,4080,2663,0,0,0,0,1,0,0,0,182,0,"White"
"10681",51,5113,0,9011,0,1,5238,5238,4988,4988,0,4186,0,0,1466,1670,5238,4186,4186,5238,3675,0,1466,0,1670,1,0,0,0,182,0,"Black"
"10682",41,518,0,8976,12,1,0,894,69,1108,0,1638,0,0,1475,1475,1540,441,441,1540,1468,1475,1262,1326,1031,0,0,0,0,182,0,"Black"
"10683",44,4155,0,9011,0,1,3797,4482,4171,4171,0,4160,0,0,400,2551,4438,4160,4160,4438,3269,0,400,2551,0,0,1,0,1,182,0,"Black"
"10684",35,5443,0,8990,0,1,4089,7120,7723,2839,0,4186,0,0,896,0,4024,4186,4186,4024,2322,896,246,0,0,0,1,0,0,182,0,"Black"
"10685",26,1787,0,9060,0,1,0,2564,2275,2308,0,2340,0,0,1411,1411,1894,0,0,2564,1894,1964,1411,1732,1783,0,0,0,0,8,1,"Black"
"10686",44,5285,0,8983,48,1,4709,5157,5295,5980,1,5434,0,0,1200,773,5976,5225,5434,5976,3600,1200,0,773,4020,0,0,0,0,182,0,"Black"
"10687",30,786,1,8997,0,1,0,2494,562,87,0,1482,0,0,697,161,2510,456,456,2510,829,697,161,0,0,1,0,0,0,67,1,"Hispanic"
"10688",38,2763,0,9039,34,1,3307,2539,2742,2467,0,3796,0,0,1401,928,3307,142,1379,3307,2361,1401,928,1770,2248,0,0,0,0,14,1,"Black"
"10689",37,7855,0,9053,48,1,9807,7709,7157,6747,1,5434,0,0,8864,0,7983,1254,5434,9807,7983,2594,0,8864,0,1,0,0,0,50,1,"Black"
"10690",34,4583,0,9046,0,1,4452,3357,4378,6145,1,4186,0,0,0,0,3325,4186,4186,4452,3325,793,0,0,0,0,0,0,0,182,0,"Black"
"10691",31,9146,0,9004,48,1,10217,9466,8977,7925,1,5434,0,0,0,0,9600,5434,5434,9600,0,0,0,0,0,0,0,0,0,182,0,"Black"
"10692",32,1936,0,8983,23,1,2084,1797,2002,1860,0,2574,0,0,0,0,1495,2574,2574,1495,600,0,0,0,0,0,0,0,0,182,0,"Black"
"10693",26,3174,1,9025,0,1,3500,4223,3075,1897,0,3718,1,1,6030,5750,4269,429,429,4269,4800,6030,5750,5750,5800,0,1,0,1,29,1,"White"
"10694",53,4485,1,9018,0,1,4522,4535,4495,4390,0,4186,1,1,2599,4353,4565,966,966,4565,4495,2599,4353,4566,3863,0,1,0,1,52,1,"Black"
"10695",54,4310,0,8983,0,1,4405,4404,4609,3822,1,4186,0,0,3810,3810,3456,644,2726,3456,3158,3810,659,3758,3106,0,1,0,1,37,1,"Black"
"10696",53,2898,0,9004,0,1,2838,2660,3125,2970,1,2938,0,0,2287,2287,3654,226,1695,3654,2560,2287,3096,3418,3098,0,0,0,0,22,1,"Black"
"10697",50,7638,0,9067,48,1,8879,8400,7897,5375,1,5434,0,0,7350,7350,9222,836,2873,8879,9222,6657,7350,5871,9240,1,0,0,0,36,1,"Black"
"10698",49,7910,0,8983,0,1,7814,7448,8388,7989,1,4186,0,0,0,0,7754,0,4186,7754,3540,0,0,0,0,1,0,1,0,10,1,"White"
"10699",43,1173,1,8983,24,1,0,1086,504,3103,1,2652,0,0,6360,6360,5117,102,102,5117,4691,6360,5846,5175,6368,1,0,0,0,15,1,"White"
"10700",37,6848,0,9046,48,1,6930,6930,6930,6600,1,5434,0,0,2577,2577,6930,5434,5434,6930,6930,11413,0,0,2577,0,0,0,0,182,0,"Black"
"10701",41,4216,1,9067,48,1,5357,5616,5631,259,1,5434,0,0,6875,6875,6048,1672,1672,5357,6048,3178,6875,6346,7062,0,0,0,0,66,1,"Hispanic"
"10702",40,877,1,8997,0,1,0,389,2738,381,0,1508,0,0,2635,2635,1493,58,406,1493,2025,2635,1544,2971,2753,0,0,0,0,14,1,"Black"
"10703",33,1184,0,9053,0,1,0,2471,1399,868,0,1872,0,0,1290,2615,3341,1656,1656,2471,3341,1866,1290,2615,3779,1,0,1,0,170,1,"Black"
"10704",34,1570,0,9039,0,1,0,0,4799,1481,1,3042,0,0,2274,0,4799,3042,3042,4799,5413,2274,0,0,0,1,0,1,0,182,0,"White"
"10705",31,2244,0,9046,0,1,0,0,5793,3182,1,4186,0,0,0,0,0,4186,4186,5793,0,0,0,0,0,0,0,0,0,182,0,"Black"
"10706",51,1335,0,9011,0,1,1568,1820,1813,140,1,1768,0,0,1390,0,2060,493,1445,2060,1600,1390,0,1152,221,0,1,0,0,57,1,"Black"
"10707",49,4012,0,8990,0,1,3671,3818,4467,4092,0,4108,0,0,669,0,4561,0,4108,4561,2606,0,0,669,0,0,0,0,0,14,1,"Black"
"10708",48,4930,0,9046,48,1,5167,3301,5588,5665,0,5434,0,0,0,0,6920,5434,5434,5167,6920,534,0,0,0,1,0,0,0,182,0,"Black"
"10709",43,6507,0,9004,0,1,7293,6765,4545,7426,1,4186,1,1,4419,4419,9223,322,2576,9223,3054,4419,5690,8228,5360,0,1,0,1,22,1,"Black"
"10710",45,2152,0,8990,0,1,2811,3526,455,1813,0,3068,0,0,959,4411,5407,1888,3068,5407,2535,959,4411,1116,187,1,0,1,0,120,1,"Black"
"10711",42,3278,0,9018,0,1,0,4651,3910,4551,1,4186,0,0,0,0,4047,0,0,4047,2323,0,0,0,0,0,0,0,0,7,1,"Black"
"10712",41,1199,0,9004,27,1,0,0,1880,2915,1,3016,0,0,1735,0,1550,2784,2784,1550,0,1735,0,0,0,1,0,1,0,182,0,"Black"
"10713",38,3585,0,9060,48,1,6312,3688,2175,2166,1,5434,0,0,1726,4953,6080,4389,4389,6312,6080,2218,1726,4953,5564,0,0,0,0,182,0,"Black"
"10714",33,805,1,8990,18,1,0,1011,14,2194,1,2028,0,0,1623,1623,2369,0,0,2369,1445,1623,1537,808,0,0,0,0,0,15,1,"Black"
"10715",36,1528,0,8997,34,1,0,0,4878,1232,1,3822,0,0,1311,3720,12495,3822,3822,12495,0,0,1311,3720,0,0,0,0,0,182,0,"Black"
"10716",37,2140,0,9067,26,1,1874,2064,2032,2592,0,2912,0,0,0,0,2138,2912,2912,1874,2138,598,0,0,0,1,0,0,0,182,0,"Black"
"10717",29,764,0,9074,17,1,0,0,1622,1435,0,1924,0,0,54,0,970,814,877,0,970,0,54,0,0,0,0,0,0,86,1,"Black"
"10718",23,1435,1,9006,0,1,0,0,5031,710,1,2782,0,0,1047,6110,3623,642,642,3623,2443,1047,6110,2857,3783,1,0,1,0,47,1,"Black"
"10719",49,3461,0,8997,0,1,0,4092,4969,4781,0,4186,0,0,1462,0,0,4186,4186,0,3362,1462,0,0,0,0,0,0,0,182,0,"Black"
"10720",47,853,0,8990,15,1,0,1256,801,1356,1,1716,0,0,1660,1660,1601,462,1188,1601,1144,1660,1477,2073,0,1,0,0,0,57,1,"Black"
"10721",45,3273,0,9025,48,1,0,0,6814,6276,1,5434,0,0,0,0,0,5434,5434,0,1608,0,0,0,0,0,0,0,0,182,0,"Black"
"10722",47,2215,0,8976,26,1,2040,2258,2197,2366,0,2912,0,0,0,0,2210,2912,2912,2210,850,0,0,0,0,0,1,0,1,182,0,"Black"
"10723",43,4729,0,9018,48,1,4657,6558,5052,2651,1,5434,0,0,758,758,5805,5434,5434,5805,4068,0,0,0,758,1,0,0,0,182,0,"Black"
"10724",41,5023,0,9039,0,1,4699,5507,4562,5323,1,4186,0,0,711,711,5482,4186,4186,5482,7770,0,0,711,1800,0,1,0,1,182,0,"Black"
"10725",43,4387,0,8997,48,1,3977,6287,4263,3023,1,5434,0,0,3308,3241,7795,5434,5434,7795,4667,3308,0,3241,0,0,0,0,0,182,0,"Black"
"10726",42,3930,0,9067,0,1,3915,3719,4192,3893,1,3900,0,0,0,0,3372,0,0,3915,3372,600,0,0,0,0,0,0,0,7,1,"Black"
"10727",41,2999,0,9004,43,1,3100,3455,1241,4200,1,4810,0,0,4333,1757,956,3145,3145,956,0,4333,1757,3035,3534,0,0,0,0,142,1,"Black"
"10728",27,433,0,9053,0,1,0,475,522,734,1,1326,0,0,1095,3832,2093,918,918,1434,2093,1296,1095,3832,2760,0,1,0,1,135,1,"White"
"10729",46,3058,0,8983,43,1,3160,2832,1762,4478,0,4810,0,0,3621,3621,4118,0,0,4118,164,3621,2383,3238,2245,0,0,0,0,49,1,"Black"
"10730",40,3956,0,9074,45,1,4050,4050,4023,3701,0,5070,0,0,2467,3000,4050,4485,4485,4050,4050,4466,0,2467,3000,0,1,0,1,169,1,"Black"
"10731",26,4191,0,9053,0,1,3828,4271,3957,4708,1,4186,0,0,4352,3834,3996,1932,1932,3828,3996,1474,4352,3834,3638,0,1,0,1,92,1,"Black"
"10732",54,3349,0,9018,48,1,2044,6242,4540,571,1,5434,0,0,6881,6881,1460,418,1254,1460,1816,6881,6132,9916,9776,0,0,0,0,22,1,"Black"
"10733",54,4613,0,9039,48,1,4588,5233,5865,2765,0,5434,0,0,327,1001,6137,5434,5434,6137,8075,327,0,1001,0,0,1,0,1,182,0,"Black"
"10734",52,4944,0,9004,48,1,5121,5018,4825,4810,1,5434,0,0,1091,0,3538,5434,5434,3538,2328,1091,3570,1116,0,0,0,0,0,182,0,"Black"
"10735",51,2093,0,8997,0,1,3196,2210,459,2504,0,2756,0,0,95,3263,1160,2332,2332,1160,98,95,2145,3263,3565,0,1,0,1,162,1,"White"
"10736",47,3167,0,9011,0,1,3143,3647,3214,2666,0,3302,0,0,1068,1874,2990,3302,3302,2990,1571,0,0,1068,1874,0,0,0,0,182,0,"White"
"10737",45,1792,0,8997,21,1,1820,1820,1764,1764,1,2314,0,0,0,0,3878,2314,2314,3878,1350,0,0,0,0,0,1,0,0,182,0,"Black"
"10738",38,4766,0,9025,48,1,4896,4488,4481,5200,1,5434,0,0,0,0,4828,5434,5434,4828,4352,0,0,0,0,0,0,0,0,182,0,"Black"
"10739",29,3386,0,9067,44,1,4120,3061,3709,2655,0,4914,0,0,898,2205,3537,4914,4914,4120,3537,292,0,898,2205,0,0,0,0,182,0,"White"
"10740",28,2882,0,9060,35,1,2864,2478,3387,2798,0,3926,0,0,46,46,2880,3926,3926,2864,2880,2485,0,0,46,1,0,0,0,182,0,"Black"
"10741",46,2338,0,9025,48,1,0,784,6048,2520,1,5382,0,0,1166,3323,2847,2484,5175,2847,1411,1166,3323,6738,6577,0,1,0,1,90,1,"Black"
"10742",46,9175,0,9067,48,1,9306,9542,9639,8213,1,5434,0,0,746,746,8262,209,5434,9306,8262,4260,746,6814,0,0,1,0,1,15,1,"Black"
"10743",44,1399,1,9039,31,1,0,0,3089,2507,1,3510,1,1,857,4155,3089,1080,1080,3089,1889,857,4155,4374,4415,0,1,0,1,72,1,"Black"
"10744",40,6370,0,9004,48,1,6264,6017,5529,7669,1,5434,0,0,5448,5448,8098,209,1045,8098,5258,5448,5341,6876,0,0,1,0,1,15,1,"Black"
"10745",33,1705,1,8983,29,1,2122,3046,450,1200,1,3250,0,0,5527,5527,2939,0,0,2939,2431,5527,2422,1442,3076,0,1,0,1,17,1,"White"
"10746",26,3552,0,9046,48,1,4254,2837,4817,2300,1,5434,0,0,4260,2867,0,4472,4472,0,0,0,0,4260,2867,0,0,0,0,182,0,"Hispanic"
"10747",46,1776,0,9011,0,1,1742,1742,1876,1742,0,1742,0,0,0,0,1742,1742,1742,1742,1474,0,0,0,0,0,1,0,1,182,0,"White"
"10748",46,4048,0,9067,47,1,3835,3892,4305,4160,0,5304,0,0,300,3283,3775,5304,5304,3835,3775,3895,300,1687,3283,0,1,0,1,182,0,"Black"
"10749",41,1835,0,8997,0,1,0,0,4194,3144,0,3536,0,0,136,3469,4072,3536,3536,4072,2489,136,0,2057,3469,0,1,0,1,182,0,"White"
"10750",40,4000,0,8990,0,1,4000,4000,4000,4000,0,3848,1,1,2023,2023,4188,772,3777,4188,3300,2023,542,4448,3816,0,1,0,1,36,1,"Black"
"10751",39,5050,0,9018,0,1,4917,5184,5050,5050,1,4186,0,0,0,0,4771,4183,4183,4771,5700,0,0,0,0,0,1,0,0,182,0,"White"
"10752",37,2662,0,9046,31,1,2674,2907,2438,2631,0,3510,0,0,1835,3154,3246,3510,3510,2674,3246,1369,0,1835,3154,1,0,0,0,182,0,"Black"
"10753",34,663,0,9039,0,1,993,860,646,152,0,1326,0,0,200,2011,1360,1326,1326,1360,1561,200,0,2011,5312,0,0,0,0,182,0,"Black"
"10754",33,2358,0,9074,48,1,0,0,4536,4896,1,5434,0,0,3355,2335,0,5225,5434,0,0,0,0,3355,2335,0,0,0,0,182,0,"Black"
"10755",28,609,0,9046,11,1,0,1332,544,559,0,1612,0,0,0,0,149,1612,1612,1332,149,0,0,0,0,0,1,0,1,182,0,"Black"
"10756",25,3671,0,8976,48,1,0,6420,4781,3485,1,5434,0,0,3890,3890,7906,1463,2717,7906,2136,3890,4048,5250,6594,0,0,0,0,57,1,"Black"
"10757",54,1607,0,8983,0,1,0,1975,2440,2013,0,2158,0,0,0,0,2080,2158,2158,2080,1850,0,0,0,0,1,0,1,0,182,0,"Black"
"10758",51,2793,0,9039,0,1,0,0,9580,1593,1,4186,0,0,7685,7685,9580,4186,4186,9580,7354,0,0,7685,6052,1,0,1,0,182,0,"Black"
"10759",49,6422,0,9067,48,1,624,8320,8196,8545,1,5434,0,0,4955,5965,3250,5434,5434,3549,3250,4318,4955,5955,5965,1,0,0,0,182,0,"Black"
"10760",49,4483,0,9053,48,1,4342,5064,3690,4835,0,5434,0,0,0,0,4830,5434,5434,4342,4830,1065,0,0,0,0,0,0,0,182,0,"Black"
"10761",50,1524,0,8997,34,1,0,0,4412,1684,1,3822,0,0,2012,2012,644,3822,3822,644,1669,0,0,2012,0,1,0,1,0,182,0,"White"
"10762",46,5703,0,9060,0,1,6600,5760,5573,4880,1,4186,0,0,0,0,4840,4186,4186,6600,4840,1496,0,0,0,1,0,0,0,182,0,"Black"
"10763",34,3389,0,9004,40,1,3056,3389,3760,3353,1,4472,0,0,0,0,2526,4472,4472,2526,1532,0,0,0,0,1,0,0,0,182,0,"Black"
"10764",40,1696,0,8990,30,1,0,1477,3143,2165,1,3328,0,0,0,0,2936,3328,3328,2936,1801,0,0,0,0,1,0,1,0,182,0,"Black"
"10765",39,3150,0,9046,37,1,3027,3083,2976,3513,1,4134,0,0,2665,2665,3566,159,159,3027,3566,3522,2665,5683,4970,0,0,0,0,182,0,"Black"
"10766",37,4359,0,9018,0,1,4511,5452,5081,2391,1,4186,0,0,20,0,6153,4186,4186,6153,4572,20,0,0,0,1,0,1,0,182,0,"Black"
"10767",34,2222,0,9028,0,1,0,1141,3072,4676,1,3744,0,0,2363,4491,0,3744,3744,0,3572,2363,283,4551,4491,1,0,1,0,182,0,"Black"
"10768",42,1042,0,9053,17,1,267,1228,1690,982,0,1846,0,0,0,0,0,1846,1846,267,0,0,0,0,0,1,0,1,0,182,0,"Black"
"10769",33,2805,0,9039,46,1,0,3680,4563,2976,0,5174,0,0,796,0,3608,5174,5174,3608,4602,796,0,0,0,0,1,0,0,182,0,"Black"
"10770",33,4652,0,8997,48,1,4381,5088,4361,4779,0,5434,0,0,1462,0,5115,5434,5434,5115,5846,1462,0,0,0,1,0,1,0,182,0,"Black"
"10771",54,1831,0,9011,32,1,0,1566,3283,2475,1,3614,0,0,0,0,3352,3614,3614,3352,1312,0,0,0,0,1,0,1,0,182,0,"Black"
"10772",49,3123,0,9067,0,1,2545,4589,2733,2624,0,3536,0,0,197,1828,2211,1904,1904,2545,2211,1536,197,1828,2056,1,0,1,0,107,1,"White"
"10773",45,4417,0,9011,48,1,4570,4273,4281,4546,1,5434,0,0,3995,3995,5274,3553,3553,5274,2787,0,3995,5306,4262,0,1,0,0,182,0,"Black"
"10774",47,5568,1,9004,48,1,5108,5384,6104,5676,1,5434,0,0,5188,5188,4919,209,1045,4919,4049,5188,5782,4913,5096,0,1,0,0,15,1,"Black"
"10775",44,2645,0,9018,0,1,2788,2600,2802,2393,1,2704,0,0,0,0,2602,2704,2704,2602,2154,0,0,0,0,1,0,1,0,182,0,"Black"
"10776",45,3252,0,8976,48,1,0,0,3214,9795,1,5434,0,0,4202,4202,239,5434,5434,239,0,0,0,4202,2580,1,0,1,0,182,0,"Black"
"10777",45,11340,0,9074,0,1,10206,14878,10702,9575,0,4186,1,1,84,84,482,644,644,10206,482,502,84,0,0,0,1,0,0,35,1,"Black"
"10778",45,790,0,9032,16,1,494,124,2369,173,0,1794,0,0,1820,2034,2216,1242,1794,2216,3625,0,1820,2034,3936,1,0,0,0,141,1,"Black"
"10779",42,2624,0,9046,35,1,1560,3055,2730,3150,0,3900,0,0,479,5698,7477,3450,3450,1560,7477,1636,479,5698,5998,1,0,1,0,169,1,"Black"
"10780",38,18793,0,9004,48,1,21463,16874,16874,19961,1,5434,0,0,5810,15250,15488,2508,2508,15488,31360,5810,15250,15250,15250,0,0,0,0,92,1,"White"
"10781",37,2725,0,9067,33,1,2524,2895,2988,2494,0,3692,0,0,0,0,2341,3677,3677,2524,2341,1206,0,0,0,0,0,0,0,182,0,"Black"
"10782",35,1677,1,8990,0,1,1711,1867,1539,1591,1,1742,0,0,1842,1842,1331,134,134,1331,1296,1842,1667,1393,5938,0,1,0,1,23,1,"White"
"10783",33,5158,0,9039,0,1,6026,5811,4025,4769,1,4186,0,0,305,4053,4820,1449,1449,4820,3590,305,4053,4630,4175,0,1,0,1,93,1,"Black"
"10784",29,1448,1,8990,0,1,1418,1122,1288,1964,1,1638,0,0,4104,4104,2368,126,126,2368,2279,4104,3925,3858,1689,0,0,0,0,24,1,"Black"
"10785",49,2054,0,9046,0,1,1729,2585,2341,1561,1,2366,0,0,1766,775,1930,2366,2366,1729,1930,447,0,1766,775,0,1,0,1,182,0,"White"
"10786",44,1096,0,9018,0,1,0,1366,1273,1743,0,1508,0,0,254,254,1353,1508,1508,1353,0,0,0,0,254,0,0,0,0,182,0,"Black"
"10787",40,4039,0,9074,48,1,0,2684,6472,7001,1,5434,0,0,1149,1149,0,836,5434,2684,0,0,1149,466,4208,0,0,0,0,38,1,"Black"
"10788",34,6001,0,9018,48,1,6106,6987,5521,5390,1,5434,0,0,2076,359,5816,5434,5434,5816,5046,0,2076,359,906,0,0,0,0,182,0,"Black"
"10789",30,772,1,9067,18,1,0,0,1792,1296,0,1976,0,1,1734,1734,1530,304,304,1792,1530,1277,1734,1516,1151,1,0,1,0,35,1,"Black"
"10790",28,3316,0,9046,0,1,3441,3406,3664,2751,0,3432,0,0,0,0,3443,3432,3432,3441,3443,734,0,0,0,0,0,0,0,182,0,"Hispanic"
"10791",28,721,0,8976,16,1,0,0,1274,1612,0,1820,0,0,1904,1904,2079,350,770,2079,355,1904,1074,2686,0,0,1,0,1,56,1,"Black"
"10792",27,2470,1,9039,0,1,2705,3212,916,3046,1,3016,1,1,2082,3550,2705,812,812,2705,0,2082,3550,3043,3541,0,1,0,1,58,1,"Black"
"10793",30,1122,0,9025,16,1,1346,1456,357,1330,0,1768,0,0,0,0,1431,816,816,1431,689,0,0,0,0,0,0,0,0,100,1,"Black"
"10794",26,3251,0,9053,44,1,3443,3043,2187,4333,1,4888,0,0,2604,2120,4182,4888,4888,3443,4182,2877,2604,1751,2120,0,0,0,0,182,0,"Black"
"10795",27,4588,1,8990,48,1,4210,4443,4569,5130,0,5434,0,0,3952,5069,1307,1881,1881,1307,0,3952,5069,5068,3587,1,0,0,0,72,1,"Black"
"10796",27,842,0,8976,0,1,0,762,74,2530,0,1586,0,0,1061,2882,1198,1586,1586,1198,0,0,1061,2882,1857,1,0,0,0,182,0,"Black"
"10797",25,831,0,9018,17,1,0,1505,265,1554,1,1924,0,0,2241,2241,1753,0,888,1753,3026,2241,1816,1258,0,0,1,0,1,11,1,"Black"
"10798",26,2216,0,9067,0,1,2232,2467,2262,1904,0,2288,0,0,317,1864,2232,2288,2288,2232,2232,1402,317,366,1864,1,0,1,0,182,0,"Black"
"10799",27,4492,0,9074,48,1,4855,4580,5330,3204,1,5434,0,0,42,42,3165,5434,5434,4855,3165,2951,0,0,42,0,1,0,1,182,0,"Black"
"10800",29,3262,0,9053,0,1,5738,762,1078,5469,1,4186,0,0,2943,2943,5154,4186,4186,5738,5154,18,0,0,2943,0,0,0,0,182,0,"Black"
"10801",26,1470,0,9046,33,1,0,0,3432,2447,1,3692,0,0,294,2217,1298,3266,3266,3432,1298,0,294,2217,2609,0,0,0,0,169,1,"Black"
"10802",24,1210,0,9025,22,1,2120,1760,960,0,1,2444,0,0,0,0,2600,2444,2444,2600,2400,0,0,0,0,0,1,0,1,182,0,"Black"
"10803",25,2250,0,9004,29,1,2867,2340,2319,1475,0,3250,0,0,1089,0,3041,0,1125,3041,0,0,1089,112,0,0,1,0,1,14,1,"White"
"10804",22,2732,0,9011,0,1,1638,3052,3763,2474,1,3276,0,0,289,289,2117,3276,3276,2117,2459,0,0,0,289,0,0,0,0,182,0,"Black"
"10805",25,1147,1,9039,0,1,1322,1013,1171,1081,0,1326,0,0,1100,1100,1385,0,0,1385,0,1100,1115,1126,1852,1,0,1,0,8,1,"Black"
"10806",22,3068,0,9039,36,1,3001,2968,2957,3346,0,4004,0,0,584,3497,4763,3080,3080,4763,3440,584,2580,3497,4416,0,0,0,0,182,0,"Black"
"10807",52,3685,0,8983,0,1,3148,4061,4148,3382,1,3952,1,1,1728,2340,3021,1672,1672,3021,2328,1728,2340,2376,0,0,1,0,1,86,1,"Black"
"10808",52,2431,0,9011,0,1,2244,2618,2618,2244,0,2522,0,0,0,0,2618,2522,2522,2618,1983,0,0,0,0,0,1,0,0,182,0,"Black"
"10809",51,1774,0,9011,0,1,1845,1790,1755,1708,0,1768,0,0,0,0,1738,1768,1768,1738,1400,0,0,0,0,0,0,0,0,182,0,"Black"
"10810",46,3391,0,9060,0,1,990,396,2017,10160,1,4186,0,0,3808,0,0,161,2898,5981,0,6183,0,3808,4492,0,0,0,0,26,1,"Black"
"10811",49,2975,0,9032,39,1,2113,2775,3688,3325,0,4394,0,0,0,0,4054,4394,4394,4054,3902,0,0,0,0,1,0,0,0,182,0,"Black"
"10812",48,2526,0,8983,46,1,0,5665,2471,1968,0,5122,0,0,988,0,6080,5122,5122,6080,2663,988,982,3369,0,0,1,0,1,182,0,"Black"
"10813",44,2925,0,9046,0,1,4474,2574,2330,2323,0,3406,0,0,3673,3673,2402,0,2911,4474,2402,626,3673,0,63,1,0,1,0,3,1,"Black"
"10814",42,1585,0,9004,21,1,1709,1128,1551,1954,1,2314,0,0,0,0,1149,2314,2314,1149,0,0,0,0,0,0,1,0,1,182,0,"Black"
"10815",48,5881,0,9074,0,1,0,7282,7914,8328,0,4186,0,0,1875,NA,8495,4186,4186,7282,8495,2427,1875,1800,1875,0,1,0,1,182,0,"Black"
"10816",51,2049,0,9053,30,1,212,2819,2585,2578,1,3380,0,0,3036,1704,2457,3380,3380,212,2457,3315,0,3036,1704,0,1,0,1,182,0,"Black"
"10817",46,6353,0,9081,0,1,6496,5691,5941,7284,1,4186,0,0,4668,5838,4786,4186,4186,6496,4786,3758,4668,3058,5838,0,1,0,1,182,0,"NativeAmerican"
"10818",44,4324,0,9067,0,1,3041,4556,4471,5230,1,4186,0,0,0,0,2911,4186,4186,3041,2911,932,0,0,0,1,0,1,0,182,0,"Black"
"10819",43,2242,1,9046,48,1,0,0,7938,1030,1,5434,0,0,6397,6397,4333,627,2717,931,4333,6776,6397,6428,4832,0,1,0,1,34,1,"Black"
"10820",46,6119,0,8997,48,1,4060,4267,12324,3827,0,5434,0,0,576,576,4306,5434,5434,4306,3175,0,0,0,576,0,0,0,0,182,0,"Black"
"10821",44,2403,0,9039,0,1,4146,1856,2107,1505,0,3016,0,0,1569,1870,3672,1508,1508,3672,2142,1569,1870,2040,2380,1,0,0,0,99,1,"Black"
"10822",43,1961,1,9032,44,1,0,0,4167,3677,1,4914,0,0,3804,5045,4502,756,1512,4502,1672,3804,5045,4890,2559,1,0,0,0,38,1,"Black"
"10823",42,4003,1,9018,48,1,3368,3743,4932,3969,1,5434,0,0,4350,4350,3888,209,209,3888,3145,4350,4490,4455,4637,1,0,0,0,30,1,"Black"
"10824",44,3302,0,9032,0,1,3144,3095,3633,3335,1,3354,0,0,0,0,3085,3354,3354,3085,2957,0,0,0,0,0,1,0,1,182,0,"Black"
"10825",42,3533,0,9039,0,1,3746,3505,3489,3394,0,3484,0,0,1646,2983,0,2948,2948,0,5268,0,1646,2983,3172,0,1,0,1,182,0,"Black"
"10826",54,4959,0,8990,48,1,2304,5439,6142,5950,1,5434,0,0,0,0,6239,5434,5434,6239,6848,0,0,0,0,0,1,0,1,182,0,"Black"
"10827",43,3016,0,9053,0,1,3023,3773,3011,2258,0,3276,0,0,0,0,3271,3276,3276,3023,3271,674,0,0,0,0,0,0,0,182,0,"Black"
"10828",41,5396,0,8983,48,1,5580,5537,5262,5207,0,5434,0,0,2693,5245,5580,5016,5016,5580,7755,0,2693,5245,0,0,0,0,0,182,0,"Black"
"10829",43,1431,0,9018,0,1,0,2132,1708,1883,0,1924,0,0,1865,0,1926,1924,1924,1926,1414,0,0,0,1865,0,0,0,0,182,0,"Black"
"10830",38,2284,0,9011,37,1,0,2606,3800,2731,1,4108,0,0,0,0,3741,4108,4108,3741,2627,0,0,0,0,0,0,0,0,182,0,"White"
"10831",41,956,0,9039,22,1,3334,0,490,0,1,2418,0,0,0,0,3334,2418,2418,3334,1069,0,0,0,0,1,0,1,0,182,0,"Black"
"10832",47,1463,0,8990,0,1,0,3046,1690,1116,0,2288,0,0,0,0,906,88,88,906,0,0,0,0,0,0,0,0,0,182,0,"Black"
"10833",41,1186,0,9053,0,1,1591,1172,1488,494,0,1482,0,0,0,0,1651,1482,1482,0,1651,448,0,0,0,1,0,1,0,182,0,"Black"
